data,vendas,loja,regiao
4/2/2025,5904.24,Hayes Elevator TCI Ltd,Hayes Elevator TCI Ltd
4/2/2025,3676.49,Hayes Elevator TCI Ltd,Hayes Elevator TCI Ltd
4/2/2025,188.25,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
4/2/2025,1588.48,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
4/2/2025,2022.82,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
4/2/2025,113123,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
4/2/2025,1071.76,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
4/2/2025,1,TK ELEVADORES PANAMA S.A.,PANAMA S.A
4/2/2025,375.7,TK ELEVADORES PANAMA S.A.,PANAMA S.A
4/2/2025,2187.9,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
4/2/2025,28.41,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
4/2/2025,1,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
4/1/2025,117.24,TK ELEVADORES PERU S.A.C.,PERU
4/1/2025,326.07,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
4/1/2025,2202.13,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
4/1/2025,28.59,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
4/1/2025,1354.39,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
4/1/2025,1514.29,TK ELEVADORES PERU S.A.C.,PERU
4/1/2025,1,TK ELEVADORES PERU S.A.C.,PERU
4/1/2025,38.35,TK ELEVADORES PERU S.A.C.,PERU
4/1/2025,6.66,TK ELEVADORES PERU S.A.C.,PERU
4/1/2025,171.96,TK ELEVADORES PANAMA S.A.,PANAMA S.A
4/1/2025,121.03,TK ELEVADORES PANAMA S.A.,PANAMA S.A
3/31/2025,83.71,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
3/31/2025,42.78,TK ELEVADORES PERU S.A.C.,PERU
3/31/2025,219.32,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
3/31/2025,1226.65,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
3/31/2025,161.43,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
3/31/2025,5109.3,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/31/2025,155.15,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/31/2025,411.65,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/31/2025,229,TK ELEVADORES PANAMA S.A.,PANAMA S.A
3/31/2025,591.88,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/31/2025,948.06,TK ELEVADORES CHILE S.A.,CHILE
3/31/2025,94.15,TK ELEVADORES CHILE S.A.,CHILE
3/31/2025,2211.26,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
3/31/2025,4718,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
3/31/2025,505.91,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
3/29/2025,94.55,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
3/29/2025,686.66,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/29/2025,465.56,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/29/2025,51.2,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
3/29/2025,5976.18,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
3/29/2025,789.17,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
3/29/2025,163.8,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/29/2025,1105.63,TK ELEVADORES URUGUAY SRL,URUGUAY
3/29/2025,1332.04,TK ELEVADORES URUGUAY SRL,URUGUAY
3/29/2025,54.02,TK ELEVADORES URUGUAY SRL,URUGUAY
3/29/2025,455117,TK ELEVADORES CHILE S.A.,CHILE
3/29/2025,294.38,TK ELEVADORES CHILE S.A.,CHILE
3/29/2025,436.56,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
3/28/2025,1026.38,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
3/28/2025,397.39,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/28/2025,695.13,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/28/2025,261.77,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/28/2025,354.92,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/28/2025,95.17,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/28/2025,226.65,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/28/2025,236.77,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/27/2025,58.04,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/27/2025,967.49,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/27/2025,54615,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/27/2025,47194,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/27/2025,4161.52,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/27/2025,9.4,TK ELEVADORES PERU S.A.C.,PERU
3/27/2025,1,TK ELEVADORES PERU S.A.C.,PERU
3/27/2025,1.55,TK ELEVADORES PERU S.A.C.,PERU
3/27/2025,58.15,TK ELEVADORES PERU S.A.C.,PERU
3/27/2025,4039.03,TK ELEVADORES PERU S.A.C.,PERU
3/27/2025,112.24,TK ELEVADORES PERU S.A.C.,PERU
3/27/2025,11745.78,TK ELEVADORES PERU S.A.C.,PERU
3/27/2025,7432.38,TEKNICA ELEVACIÓN,Argentina
3/27/2025,1624.92,TEKNICA ELEVACIÓN,Argentina
3/27/2025,9901.2,TEKNICA ELEVACIÓN,Argentina
3/27/2025,284.51,TEKNICA ELEVACIÓN,Argentina
3/27/2025,19.48,TEKNICA ELEVACIÓN,Argentina
3/27/2025,4697.37,TEKNICA ELEVACIÓN,Argentina
3/27/2025,23681.48,TEKNICA ELEVACIÓN,Argentina
3/27/2025,4298.56,TEKNICA ELEVACIÓN,Argentina
3/27/2025,13976.15,TEKNICA ELEVACIÓN,Argentina
3/27/2025,291.73,TEKNICA ELEVACIÓN,Argentina
3/27/2025,6116,TEKNICA ELEVACIÓN,Argentina
3/27/2025,4.3,TEKNICA ELEVACIÓN,Argentina
3/27/2025,73.56,TEKNICA ELEVACIÓN,Argentina
3/27/2025,1918.82,TEKNICA ELEVACIÓN,Argentina
3/27/2025,216.16,TEKNICA ELEVACIÓN,Argentina
3/27/2025,287.15,TEKNICA ELEVACIÓN,Argentina
3/27/2025,356107,TEKNICA ELEVACIÓN,Argentina
3/27/2025,245.9,TEKNICA ELEVACIÓN,Argentina
3/27/2025,932.77,TEKNICA ELEVACIÓN,Argentina
3/27/2025,1117.42,TEKNICA ELEVACIÓN,Argentina
3/27/2025,328.28,TEKNICA ELEVACIÓN,Argentina
3/27/2025,1143.43,TEKNICA ELEVACIÓN,Argentina
3/27/2025,596.41,TEKNICA ELEVACIÓN,Argentina
3/27/2025,1017.51,TEKNICA ELEVACIÓN,Argentina
3/27/2025,232.26,TEKNICA ELEVACIÓN,Argentina
3/27/2025,222.41,TEKNICA ELEVACIÓN,Argentina
3/27/2025,633.65,TEKNICA ELEVACIÓN,Argentina
3/27/2025,13.75,TEKNICA ELEVACIÓN,Argentina
3/27/2025,5129.24,TEKNICA ELEVACIÓN,Argentina
3/27/2025,13533.52,TEKNICA ELEVACIÓN,Argentina
3/27/2025,100132,TEKNICA ELEVACIÓN,Argentina
3/27/2025,14408.65,TEKNICA ELEVACIÓN,Argentina
3/27/2025,203171,TEKNICA ELEVACIÓN,Argentina
3/27/2025,55.57,TEKNICA ELEVACIÓN,Argentina
3/27/2025,377.1,TEKNICA ELEVACIÓN,Argentina
3/27/2025,1587.73,TEKNICA ELEVACIÓN,Argentina
3/27/2025,1729.82,TEKNICA ELEVACIÓN,Argentina
3/27/2025,2068.53,TEKNICA ELEVACIÓN,Argentina
3/27/2025,1045.52,TEKNICA ELEVACIÓN,Argentina
3/27/2025,154,TEKNICA ELEVACIÓN,Argentina
3/27/2025,242101,TEKNICA ELEVACIÓN,Argentina
3/27/2025,451171,TEKNICA ELEVACIÓN,Argentina
3/27/2025,96.48,TEKNICA ELEVACIÓN,Argentina
3/27/2025,382.42,TK ELEVADORES PERU S.A.C.,PERU
3/27/2025,358.93,TK ELEVADORES CHILE S.A.,CHILE
3/27/2025,406.54,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/27/2025,755.51,TK ELEVADORES CHILE S.A.,CHILE
3/27/2025,1301.45,TK ELEVADORES CHILE S.A.,CHILE
3/27/2025,366.78,TK ELEVADORES CHILE S.A.,CHILE
3/27/2025,41.48,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/27/2025,862.47,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/27/2025,163.97,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/27/2025,48.47,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/27/2025,253.92,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/27/2025,394.86,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/27/2025,33.34,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/27/2025,5277.74,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/25/2025,95149,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/25/2025,44.88,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
3/25/2025,304.43,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
3/25/2025,87.24,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
3/25/2025,1486.58,TK ELEVADORES CHILE S.A.,CHILE
3/25/2025,5127.68,TK ELEVADORES CHILE S.A.,CHILE
3/25/2025,521.57,TK ELEVADORES CHILE S.A.,CHILE
3/25/2025,392.83,TK ELEVADORES URUGUAY SRL,URUGUAY
3/25/2025,2722,TK ELEVADORES PANAMA S.A.,PANAMA S.A
3/25/2025,12.91,TK ELEVADORES PANAMA S.A.,PANAMA S.A
3/25/2025,189.01,TK ELEVADORES PANAMA S.A.,PANAMA S.A
3/25/2025,23116,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/25/2025,785.65,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
3/25/2025,109,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
3/25/2025,171.9,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
3/25/2025,12.05,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
3/25/2025,5128,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
3/25/2025,501.53,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
3/25/2025,17135,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/25/2025,385.25,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/25/2025,94.53,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/25/2025,471.8,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/25/2025,11017,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/24/2025,323.72,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/24/2025,692.31,TK ELEVADORES CHILE S.A.,CHILE
3/24/2025,444.6,TK ELEVADORES CHILE S.A.,CHILE
3/24/2025,5563.24,TK ELEVADORES CHILE S.A.,CHILE
3/24/2025,202.44,TK ELEVADORES CHILE S.A.,CHILE
3/24/2025,88.89,TK ELEVADORES CHILE S.A.,CHILE
3/24/2025,8818.25,TK ELEVADORES CHILE S.A.,CHILE
3/24/2025,5265.62,TK ELEVADORES CHILE S.A.,CHILE
3/24/2025,37.2,TK ELEVADORES CHILE S.A.,CHILE
3/24/2025,4061.4,TK ELEVADORES CHILE S.A.,CHILE
3/24/2025,1257,TK ELEVADORES PERU S.A.C.,PERU
3/24/2025,176.51,TK ELEVADORES PERU S.A.C.,PERU
3/24/2025,139.54,TK ELEVADORES PERU S.A.C.,PERU
3/24/2025,96.38,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/24/2025,114.58,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/24/2025,166.9,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/24/2025,69.71,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/24/2025,104.34,TK ELEVADORES CHILE S.A.,CHILE
3/24/2025,771.3,TK ELEVADORES CHILE S.A.,CHILE
3/24/2025,1695.3,TK ELEVADORES CHILE S.A.,CHILE
3/24/2025,5.38,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
3/24/2025,28174,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
3/24/2025,9174.85,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
3/24/2025,9174.85,REGIONAL ELEVATOR SAINT LUCIA,SAINT LUCIA
3/24/2025,9174.85,REGIONAL ELEVATOR SAINT LUCIA,SAINT LUCIA
3/24/2025,25.24,REGIONAL ELEVATOR SAINT LUCIA,SAINT LUCIA
3/24/2025,17.17,TK ELEVADORES PERU S.A.C.,PERU
3/24/2025,717174,TK ELEVADORES PERU S.A.C.,PERU
3/24/2025,157.97,TK ELEVADORES PERU S.A.C.,PERU
3/24/2025,96.15,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/24/2025,92.89,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/24/2025,91,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/24/2025,201.12,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/24/2025,407.97,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/24/2025,458.34,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
3/24/2025,159.57,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
3/24/2025,23.29,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
3/24/2025,528.16,TK ELEVADORES URUGUAY SRL,URUGUAY
3/24/2025,51.74,TK ELEVADORES CHILE S.A.,CHILE
3/24/2025,646.53,TK ELEVADORES CHILE S.A.,CHILE
3/24/2025,116.87,TK ELEVADORES CHILE S.A.,CHILE
3/24/2025,643.78,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
3/24/2025,2199.2,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
3/24/2025,15.91,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
3/24/2025,12.08,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
3/24/2025,3122,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
3/21/2025,42.01,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
3/21/2025,104.75,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
3/21/2025,18128,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
3/21/2025,559.65,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
3/21/2025,103.11,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/21/2025,719.1,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/21/2025,2588.53,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/21/2025,1714.97,Inversiones Montes Perez SA,SOUTH AMERICA
3/21/2025,544.93,TK ELEVADORES PANAMA S.A.,PANAMA S.A
3/21/2025,53.62,TK ELEVADORES PANAMA S.A.,PANAMA S.A
3/21/2025,184.93,TK ELEVADORES URUGUAY SRL,URUGUAY
3/21/2025,4408.25,TK ELEVADORES URUGUAY SRL,URUGUAY
3/21/2025,196.59,TK ELEVADORES PANAMA S.A.,PANAMA S.A
3/21/2025,3124,TK ELEVADORES PANAMA S.A.,PANAMA S.A
3/21/2025,2101.36,TK ELEVADORES CHILE S.A.,CHILE
3/21/2025,28.2,TK ELEVADORES CHILE S.A.,CHILE
3/21/2025,54.02,TK ELEVADORES CHILE S.A.,CHILE
3/21/2025,61.15,TK ELEVADORES CHILE S.A.,CHILE
3/20/2025,688.2,TK ELEVADORES CHILE S.A.,CHILE
3/20/2025,97.84,TK ELEVADORES CHILE S.A.,CHILE
3/20/2025,3734.66,TK ELEVADORES CHILE S.A.,CHILE
3/20/2025,32215,TK ELEVADORES CHILE S.A.,CHILE
3/20/2025,11198,TK ELEVADORES CHILE S.A.,CHILE
3/20/2025,314.07,TK ELEVADORES CHILE S.A.,CHILE
3/20/2025,230154,TK ELEVADORES CHILE S.A.,CHILE
3/20/2025,4313.81,TK ELEVADORES CHILE S.A.,CHILE
3/20/2025,10112.57,REGIONAL ELEVATOR SAINT LUCIA,SAINT LUCIA
3/20/2025,494.7,REGIONAL ELEVATOR SAINT LUCIA,SAINT LUCIA
3/20/2025,612.94,REGIONAL ELEVATOR SAINT LUCIA,SAINT LUCIA
3/20/2025,182.88,REGIONAL ELEVATOR SAINT LUCIA,SAINT LUCIA
3/20/2025,2326.1,REGIONAL ELEVATOR SAINT LUCIA,SAINT LUCIA
3/20/2025,763.54,REGIONAL ELEVATOR SAINT LUCIA,SAINT LUCIA
3/20/2025,177.88,TK ELEVADORES URUGUAY SRL,URUGUAY
3/20/2025,174.49,TK ELEVADORES URUGUAY SRL,URUGUAY
3/20/2025,116.7,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/20/2025,854.64,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/20/2025,413.1,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/20/2025,184.57,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/20/2025,208.02,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/20/2025,691.71,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/20/2025,296.85,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/20/2025,2699.7,TK ELEVADORES CHILE S.A.,CHILE
3/20/2025,635.66,TK ELEVADORES CHILE S.A.,CHILE
3/20/2025,1722.3,REGIONAL ELEVATOR SAINT LUCIA,SAINT LUCIA
3/20/2025,726.72,TK ELEVADORES PERU S.A.C.,PERU
3/20/2025,101.41,TK ELEVADORES PERU S.A.C.,PERU
3/20/2025,2699.7,TK ELEVADORES PERU S.A.C.,PERU
3/20/2025,1867.33,TK ELEVADORES PERU S.A.C.,PERU
3/20/2025,691.71,TK ELEVADORES PERU S.A.C.,PERU
3/20/2025,39.6,TK ELEVADORES PERU S.A.C.,PERU
3/20/2025,169.67,TK ELEVADORES PANAMA S.A.,PANAMA S.A
3/20/2025,12.41,TK ELEVADORES PANAMA S.A.,PANAMA S.A
3/20/2025,785,TK ELEVADORES PANAMA S.A.,PANAMA S.A
3/20/2025,731.97,REGIONAL ELEVATOR SAINT LUCIA,SAINT LUCIA
3/20/2025,17153,REGIONAL ELEVATOR SAINT LUCIA,SAINT LUCIA
3/20/2025,1674.47,REGIONAL ELEVATOR SAINT LUCIA,SAINT LUCIA
3/20/2025,1501.36,REGIONAL ELEVATOR SAINT LUCIA,SAINT LUCIA
3/20/2025,86.11,TK ELEVADORES CHILE S.A.,CHILE
3/20/2025,1638.69,TK ELEVADORES CHILE S.A.,CHILE
3/20/2025,35.92,TK ELEVADORES CHILE S.A.,CHILE
3/20/2025,135,TK ELEVADORES CHILE S.A.,CHILE
3/20/2025,134.89,TK ELEVADORES CHILE S.A.,CHILE
3/19/2025,397.35,TK ELEVADORES CHILE S.A.,CHILE
3/19/2025,18.42,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
3/19/2025,244.21,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
3/19/2025,75188,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
3/19/2025,232.95,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
3/19/2025,1513,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
3/19/2025,616,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
3/19/2025,323,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
3/19/2025,126.2,TK ELEVADORES URUGUAY SRL,URUGUAY
3/19/2025,973.32,TK ELEVADORES URUGUAY SRL,URUGUAY
3/19/2025,52.75,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/19/2025,48.66,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/19/2025,152.92,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/19/2025,1895.25,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/19/2025,173.27,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/19/2025,93.34,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/19/2025,4116.45,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/18/2025,1353.39,TK ELEVADORES PERU S.A.C.,PERU
3/18/2025,442.28,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/18/2025,516.2,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/18/2025,88.58,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/18/2025,415.06,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/18/2025,2096.69,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/18/2025,1979.97,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/18/2025,676.69,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/18/2025,9.82,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
3/18/2025,606.26,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
3/18/2025,665.91,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
3/18/2025,1097.4,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
3/18/2025,133.56,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
3/18/2025,464.6,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
3/18/2025,252.96,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
3/18/2025,393.37,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/18/2025,2476.71,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/18/2025,12149,Hayes Elevator TCI Ltd,Hayes Elevator TCI Ltd
3/18/2025,508.66,TK ELEVADORES PANAMA S.A.,PANAMA S.A
3/18/2025,11168.18,TK ELEVADORES PANAMA S.A.,PANAMA S.A
3/18/2025,474.24,TK ELEVADORES PANAMA S.A.,PANAMA S.A
3/18/2025,1386.95,TK ELEVADORES CHILE S.A.,CHILE
3/18/2025,17189,TK ELEVADORES CHILE S.A.,CHILE
3/18/2025,1086.44,TK ELEVADORES CHILE S.A.,CHILE
3/18/2025,92.69,TK ELEVADORES CHILE S.A.,CHILE
3/18/2025,178.76,TK ELEVADORES CHILE S.A.,CHILE
3/18/2025,404.1,TK ELEVADORES CHILE S.A.,CHILE
3/18/2025,21.92,TK ELEVADORES CHILE S.A.,CHILE
3/18/2025,182.76,TK ELEVADORES CHILE S.A.,CHILE
3/18/2025,16195,TK ELEVADORES CHILE S.A.,CHILE
3/18/2025,13.58,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
3/18/2025,5149.97,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
3/18/2025,909.68,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/18/2025,251.13,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/18/2025,69.69,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/18/2025,82.19,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/17/2025,517.66,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/17/2025,218.41,CT Elevators,CT Elevators
3/17/2025,215.31,CT Elevators,CT Elevators
3/17/2025,116.78,CT Elevators,CT Elevators
3/17/2025,3604.58,CT Elevators,CT Elevators
3/17/2025,564.97,CT Elevators,CT Elevators
3/17/2025,1143.73,CT Elevators,CT Elevators
3/17/2025,621.24,CT Elevators,CT Elevators
3/17/2025,481.15,CT Elevators,CT Elevators
3/17/2025,24157,CT Elevators,CT Elevators
3/17/2025,4257.4,CT Elevators,CT Elevators
3/17/2025,174185,CT Elevators,CT Elevators
3/17/2025,297.87,CT Elevators,CT Elevators
3/17/2025,506.7,CT Elevators,CT Elevators
3/17/2025,443.54,CT Elevators,CT Elevators
3/17/2025,2295.2,CT Elevators,CT Elevators
3/17/2025,966.77,CT Elevators,CT Elevators
3/17/2025,128161,CT Elevators,CT Elevators
3/17/2025,538.45,CT Elevators,CT Elevators
3/17/2025,3851.24,CT Elevators,CT Elevators
3/17/2025,157.21,CT Elevators,CT Elevators
3/17/2025,1356.34,CT Elevators,CT Elevators
3/17/2025,344.27,CT Elevators,CT Elevators
3/17/2025,5292.03,CT Elevators,CT Elevators
3/17/2025,467.14,CT Elevators,CT Elevators
3/17/2025,7314.28,CT Elevators,CT Elevators
3/17/2025,332.67,CT Elevators,CT Elevators
3/17/2025,659.37,CT Elevators,CT Elevators
3/17/2025,1355.82,CT Elevators,CT Elevators
3/17/2025,879.84,CT Elevators,CT Elevators
3/17/2025,2691.38,CT Elevators,CT Elevators
3/17/2025,63895.5,CT Elevators,CT Elevators
3/17/2025,76.93,TK ELEVADORES PERU S.A.C.,PERU
3/17/2025,82.16,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
3/17/2025,65574.49,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/14/2025,2214.56,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/14/2025,358.92,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
3/14/2025,358.92,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
3/14/2025,1429.88,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
3/14/2025,705.38,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/14/2025,4792.07,"JCQ Ingeniería en Ascensores, SRL",S.R.L
3/14/2025,8786.34,"JCQ Ingeniería en Ascensores, SRL",S.R.L
3/14/2025,7032.91,"JCQ Ingeniería en Ascensores, SRL",S.R.L
3/14/2025,4741.5,"JCQ Ingeniería en Ascensores, SRL",S.R.L
3/14/2025,237175,"JCQ Ingeniería en Ascensores, SRL",S.R.L
3/14/2025,3193.9,"JCQ Ingeniería en Ascensores, SRL",S.R.L
3/14/2025,237175,"JCQ Ingeniería en Ascensores, SRL",S.R.L
3/14/2025,100144,"JCQ Ingeniería en Ascensores, SRL",S.R.L
3/13/2025,31165,"JCQ Ingeniería en Ascensores, SRL",S.R.L
3/13/2025,34.49,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
3/13/2025,272.2,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/13/2025,78.3,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
3/13/2025,498.84,TK ELEVADORES PERU S.A.C.,PERU
3/13/2025,2.1,TK ELEVADORES PERU S.A.C.,PERU
3/13/2025,49.06,TK ELEVADORES PERU S.A.C.,PERU
3/13/2025,144.96,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/13/2025,167.56,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/13/2025,31.75,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
3/13/2025,385.81,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
3/13/2025,1349.17,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
3/13/2025,8.97,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
3/13/2025,3289.53,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
3/13/2025,3012.79,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
